,title,artist,lyrics,likes
286,PULL UP (feat. WANNABLOWMYHEAD),테이지 (Teizy),"어디야 지금 갈게
Baby imma pull up and you still workin
기다리기 싫어 많이는 절대
5분뒤에 내려와 전화걸게

So baby imma pull up pull up pull up
Oh baby imma pull up pull up for love
So baby imma pull up pull up pull up
Oh baby imma pull up pull up for love

딴말은 안할게
널 보고 말할 때
느껴져 필요 없어 난 다른건
눈물이 마를때
또 일이 많은게
진짜 화날때 너가 원하는건
알 수 있어 나만이
Yeah really wanna go where you wanna go
널 보고싶던 마음보다 커져 더
떨리는 눈이 그래 나의 손을 잡아 꼭
한순간도 놓칠 수 없지
일어나자 어질러진
방에서 함께 keep cuddlin
in the morning and we fuckin

어디야 지금 갈게
Baby imma pull up and you still workin
기다리기 싫어 많이는 절대
5분뒤에 내려와 전화걸게

So baby imma pull up pull up pull up
Oh baby imma pull up pull up for love
So baby imma pull up pull up pull up
Oh baby imma pull up pull up for love

Im steady pull up pull up pull up
Bitch, you know ‘bout how to me go control water
I don’t know my way they never come after mine
When I used extended sticks them body shakes more human like
My main bitch wore new jimmy Choo
Me and my crew waitin’ for city tourin’
Everythin’ get I want, need no passport when I go
This is a extremely ‘nother zone, bought new real stone
Maybe she was stoned, cuz I got real bong
Plz don’t do dah call, cuz I do business talk
She is real hoe, I’d fuck and eat’em up
I don’t wanna die too young, young, young

어디야 지금 갈게
Baby imma pull up and you still workin
기다리기 싫어 많이는 절대
5분뒤에 내려와 전화걸게

So baby imma pull up pull up pull up
Oh baby imma pull up pull up for love
So baby imma pull up pull up pull up
Oh baby imma pull up pull up for love

Pull up
For love
Pull up
For love

Pull up
For love
Pull up
For love

꺼내줘 날 좀
누가 뭐래도 난
고집부려 매일마다
내 머릿속 안
너만 있어 정말
Baby you are the one right
새끼 손가락
걸고 약속 했잖아
근데 없어 넌 봐봐
아침이 오는 날 baby wake me up
알고있지만 다 you can’t wake me up",1
287,ODD TOWN,AISH (애시),"Ah Ah Ah Ah,
Move your body like that, up, down, bae
(I like that)
You can be here all day, don’t care
Remember 처음 봤던 Odd town

Ah Ah, got me lit, my body’s on move
Float on air, 결국 머지않아
No rules, go with the flow and just tell me
what you need tonight, what else?
Unveil your hidden deep desire
어디 있니 (show me, show me)
어디 있니 (show me, show me)
Feel all the shake, you hear me now?
Don’t sweat it, lock on me, no oh oh ohh

Ah Ah Ah Ah,
Move your body like that, up, down, bae
We just groove it, la la la la
With us, Odd town

Can’t you see it?
Touch my lips
Everything’s set, right in place
I never let you down
You said I’m your life all the time
Spot us from the other side
Obvious in the puzzle, piece for us
Can I keep it real? Ain’t tryna play
Feel so right, pullin’ every way
Take this seriously
You know I’m the one who stands out, baby
With you, it’s perfection
네가 어딜 가도 있어, 난 영원히 너일걸

Ah Ah Ah Ah,
Move your body like that, up, down, bae
(doesn’t matter)
You can be here all day, don’t care
Remember 처음 봤던 Odd town
(you’re the only one able to drive me insane
without my permission)
Volo te volo
A to the Z, A to the Z
A to the Z, A to the Z",16
288,YOU,Desert,"그저 어제와 똑같은
길을 걷고 있었어
문득 날 보며 미소 짓는
네가 보고 싶어진 거야

음악을 듣다가도
밥을 먹다가도
예쁜 고양이 지나가도
너로 가득해

It’s only You
이젠 내 모든 시간 속에 살아 너
You
늘 머물러 줘

It’s only You
이젠 내 모든 시간 속에 살아 너
You
늘 머물러 줘

때로 난 문득 겁이 나
아주 깊이 잠겨 버릴까 봐
아니 어쩌면 난 이미 그 안에
You

It’s only You
이젠 내 모든 시간 속에 살아 너
You
늘 머물러 줘

It’s only You
It’s only You
It’s only You
늘 머물러 줘",7
289,More Than Friends,박지민,"How many times 얼마나 더 눈치를 봐야 해
서로 알고 있다면 좀 더 다가가야 해
내가 계속 널 보고 있단 걸 알아야 해
Yeah we are yeah we are
시간은 흘러가고 있어

More than friends More than friends
Can you admit it tonight
More than friends More than friends
Give me that kiss and you are mine
More than friends More than friends
Can you admit it tonight
More than friends More than friends
Give me that kiss and you are mine

More than friends More than friends
Can you admit it tonight
More than friends More than friends
Give me that kiss and you are mine
More than friends More than friends
Can you admit it tonight
More than friends More than friends
Give me that kiss and you are mine",1
290,Kisses,지율,"I just realized you didn’t kiss back in my text
What if it turns out just drawing pictures in the sand

Maybe spend all day with my cat
Umm that’s all fine
Taking nap all day
I don’t know
Let it flow

Umm fall in love
Here again
I’m just falling in love
I don’t know why always do the same
It’s okay I just do what I do
Fall in love

Maybe spend all day with my cat
Umm that’s all fine
Taking nap all day
I don’t know let it flow

Umm fall in love
Here again
I’m just falling in love
I don’t know why always do the same
It’s okay I just do what I do
Fall in love

Fall in love
Fall in love
Fall in love",6
291,내 첫사랑은,고연희,"문득 저 하늘을 올려다 볼때면
네 얼굴을 떠올려 볼때면
babe 너와 했던 모든게 다 떠올려져서 그리워져
별들을 보며 눈을 감아
네 이름을 외치며 고개 들어
그때 그 시간으로 가서 ‘we make another story’

첫사랑이라는게 나한테 없다고 생각했는데
아니더라고 maybe
벌써 겨울이 오는지도 모르게 널 기다리는 내 모습이 보이더라고
아직 난
2년전, 그때 널 떠나보냈던 내 모습이 그려지고 있던 너도 몰랐던
그 시간

우린 안 맞을때 만나서 서로가 뒤돌아보게 만들기만 했어
그렇게 피하기만 했어
멀리 더 멀어지는 너를 봐도 뭐가 잘못된건지 모르곤 했어
상처가 되도 모른척 했어 boy

첫사랑이란 그런 건가봐
아파도 티 하나내지 못하고 그저 웃어버리는 그저 무지한 표정과
첫사랑이란 그런 건가봐
서로에 아무것도 모르면서 서로의 말이 내 모든게 되는 거

널 다시 찾은 그 날
예전에 하지 못했던 말들이 아직 내게 담겨져 있는걸

우린 안 맞을때 만나서 서로가 뒤돌아보게 만들기만 했어
그렇게 피하기만 했어
멀리 더 멀어지는 너를 봐도 뭐가 잘못된건지 모르곤 했어
상처가 되도 모른척 했어 boy

첫사랑이란 그런 건가봐
아파도 티 하나내지 못하고 그저 웃어버리는 그저 무지한 표정과
첫사랑이란 그런 건가봐
서로에 아무것도 모르면서 서로의 말이 내 모든게 되는 거",1
292,Trauma,김미정,"조금의 책도 잡히기 싫었어
털어도 먼지 하나 나오지 않고 싶어서

내 삶에서 네가 느껴질 때
거울 속 얼굴에 네가 비칠 때
화난 모습에 네가 겹칠 때의
내 모습 참 싫어

서로를 위했지만
방식은 맞지 않아
흉터들이 머릿속에서 터지려고 해

넌 알고 있었나
네 일기장을 본 날
우린 서로의 불행이야

아무것도 남김없이
지나 가지 멀리
타지 않을 버스같이
눈길도 안 줬던 번호들처럼

우리가 만나지 않았더라면
역시,
나았을 것 같지
오늘도 그저 그런 하루를 보내

너 떠오르는 순간
난 과거로 간 듯이 두려워지잖아

모든 걸 내가 지어낸 듯이
""아무것도 기억 안 나""
단 한마디로 날 무너지게 하지 마

알 수 없는 가벼운 문장을 하나 더
얹어두고서
가난한 마음에 부유한 걱정

음표 속에 담은 날
나보다 살게
영원이게 해

그 어두운 방 안에서 날
기다리고 있었나 봐
이번엔 오래 걸렸지만
다시 이곳으로 돌아왔잖아

음악이란 말이야
유일한 기댈 곳인데
이것마저 나만
제자릴 머무르는 기분

아무것도 남김없이
지나 가지 멀리
타지 않을 버스같이
눈길도 안 줬던 번호들처럼

우리가 만나지 않았더라면
역시,
나았을 것 같지
오늘도 그저 그런 하루를 보내

아무것도 남김 없이
지나 가지 멀리
타지 않을 버스같이
눈길도 안 줬던 번호들처럼

우리가 만나지 않았더라면
역시,
나았을 것 같지
오늘도 그저 그런 하루를 보내",267
293,파란 장미(Blue Rose),아거 (AGER),"어느 날 갑자기 파란 장미를 들고

붉어진 눈가엔 수줍은 미소도

끝인 줄 알았어 너와 나는 이젠 또 너를 사랑하겠지

끝날 걸 알면서도 Blue rose 그딴 게

왜 날 웃게 또 울게

Blue rose 그딴 게 널 떠올리게 헷갈리게

벗어나지 못할 것만 같아

아마도 넌 그걸 아는 것 같아

파란 향기 안에 날 가둬 외롭게

몇 번의 이별은 우릴 시들게 하고

수많은 약속도 다 지워져가고

이제야 알았어 너와 나는 이젠

끝없이 더 원하겠지 끝날 걸 알면서도

Blue rose 그딴 게 왜 날 웃게 또 울게

Blue rose 그딴 게 널 떠올리게 헷갈리게

벗어나지 못할 것만 같아 아마도 넌 그걸 아는 것 같아

파란 향기 안에 날 가둬 외롭게",51
294,입술 시간 (Feat. 정인),야루,"조용히 이 순간을 마주 보는 눈동자
여기 짙은 밤은 간지런 웃음 흩날리네
따스히 온몸을 들러붙는 JAZZ & 80's Pop
잔엔 한가득 새콤한 초콜릿 향기

뜨거운 리듬과 가까워진 입술 사이
다가온 눈빛엔 아슬히 겹치는 그림자
떨리는 들숨과 닿아오는 순간
만나는 코끝엔 같아지는 온기

두눈 감은 채 조금씩 조금 더 빠르게
왼손 잡은 채 가득히
꿈속 같은 향긋함
품을 안은 채 더 깊이

끌리는 몸짓과 끈적이는 입술 위 땀
맞닿은 입김에 고요히 풀리는 눈동자
넘치는 숨결과 겹쳐지는 시간
만나는 이 코끝에 같아지는 온기

두눈 감은 채 조금씩 조금 더 빠르게
왼손 잡은 채 가득히
꿈속 같은 향긋함
품을 안은 채 더 깊이

우린 뒤섞이며 파도를 타 유영해
우린 지금 아주 보드랍게 유연해
바닥을 구르는 립글로스
다 쏟아진 음료
그리고 무르익는 깊은 소리

조용히 이 순간을 마주 보는 눈동자
여기 짙은 밤은 간지런 웃음 흩날리네
따스히 온몸을 들러붙는 JAZZ & 80's Pop
잔엔 한가득 감미로운 둘만의 놀림",128
295,A Night in Taipei (Feat. Sonny Zero),뎁트,"Where have you been all my life?
지금까지 어디에 있었던 거야?
A picturesque girl with a lavender sky
보랏빛 하늘 아래 그림 같은 그대
Cuz I been
왜냐하면 난

Staring at you since the moment we landed
착륙한 순간부터 널 바라보고 있었어
14 hours in the city we’re stranded
14시간 우린 이 도시에 묶여있지
So take me around
그러니 날 데려가줘
And show me the night
내게 이 밤을 보여줘

So take my arm
나의 팔을 잡고
(Take my arm)
(나의 팔을 잡고)
And drag me around
날 이끌어줘
(Drag me around)
(날 이끌어줘)
Is it the city that I love
내가 이 도시를 사랑하는 건지
Or is it just the girl from the town?
아니면 이 도시에서 온 널 사랑하는 건지
(Girl from the town)
(이 도시에서 온 너를)
Head in the clouds
구름 위에 떠 있는 기분
(Head in the clouds)
(구름 위에 떠 있는 기분)
My heart in the ground
하지만 가라앉은 내 맘
(Heart in the ground)
(가라앉은 내 맘)
‘Cause I wasn’t born from where you’re from
네가 태어난 곳에서 태어나지 않은 나에게
Nights in Taipei just a memory now
타이페이의 밤은 그저 추억일 뿐
(A memory now, now, now, now)
(추억일 뿐, 이젠, 이젠, 이젠)

Was gone way too soon
너무 빨리 떠나버린 걸까
Killing me that I can’t see you, no
널 볼 수 없다는 사실이 너무 괴로워
Ooh, I still think of you
오, 난 아직도 널 생각해
Like a dream, I woke up tears on my pillow
꿈이었던 것처럼 베개에 눈물이 고여 있어

Staring at you since the moment we landed
착륙한 순간부터 널 바라보고 있었어
14 hours in the city we’re stranded
14시간 동안 우린 이 도시에 묶여있지
So take me around
그러니 날 데려가줘
And show me the night
내게 이 밤을 보여줘

So take my arm
나의 팔을 잡고
(Take my arm)
(나의 팔을 잡고)
And drag me around
날 이끌어줘
(Drag me around)
(날 이끌어줘)
Is it the city that I love
내가 이 도시를 사랑하는 건지
Or is it just the girl from the town?
아니면 이 도시에서 온 널 사랑하는 건지
(Girl from the town)
(이 도시에서 온 너를)
Head in the clouds
구름 위에 떠 있는 기분
(Head in the clouds)
(구름 위에 떠 있는 기분)
My heart in the ground
하지만 가라앉은 내 맘
(Heart in the ground)
(가라앉은 내 맘)
‘Cause I wasn’t born from where you’re from
네가 태어난 곳에서 태어나지 않은 나에게
Nights in Taipei just a memory now
타이페이의 밤은 그저 추억일 뿐
(A memory now, now, now, now)
(추억일 뿐, 이젠, 이젠, 이젠)

So take my arm
나의 팔을 잡고
(Take my arm)
(나의 팔을 잡고)
And drag me around
날 이끌어줘
(Drag me around)
(날 이끌어줘)
Is it the city that I love
내가 이 도시를 사랑하는 건지
Or is it just the girl from the town?
아니면 이 도시에서 온 널 사랑하는 건지
(Girl from the town)
(이 도시에서 온 너를)
Head in the clouds
구름 위에 떠 있는 기분
(Head in the clouds)
(구름 위에 떠 있는 기분)
My heart in the ground
하지만 가라앉은 내 맘
(Heart in the ground)
(가라앉은 내 맘)
‘Cause I wasn’t born from where you’re from
네가 태어난 곳에서 태어나지 않은 나에게
Nights in Taipei just a memory now
타이페이의 밤은 그저 추억일 뿐",174
296,우리의 밤이 지나고,이민석,"그러게,
얼마 전엔
고민이 많았어

다들 앞서는데
나는 그대로야

나도 이해가 참 안가서
몇 번을 울었어
내 탓으로 돌리며
늘 버텨왔지만

고생했단 한 마디에
틔워지는 삶에
어쩌면 필요했던 건
사랑인 거야

우리의 밤이 지나고
아침이 온다면
웅크렸던 어깨를 쭉 피고 걸으리
어두웠던 하늘에
폭죽을 날리고
다음날에 빛날 해를 꼭 맞이할게

Hoo-

어두웠던 하늘에
폭죽을 날리고
다음날에 빛날 해를 꼭 맞이할게

외로웠었나봐
아니, 외롭게 했나봐
다가와도 항상
‘아니야, 나중에, 그날이 오면’

잘하고 있는건데도 꼭
‘처음부터 또 다시, 될 때까지 또 다시’

끝 없던 반복에
생채기가 났지만

고생했단 한 마디에
틔워지는 삶에
어쩌면 필요했던 건
사랑인 거야

우리의 밤이 지나고
아침이 온다면
웅크렸던 어깨를 쭉 피고 걸으리
어두웠던 하늘에
폭죽을 날리고
다음날에 빛날 해를 꼭 맞이할게

Hoo-

어두웠던 하늘에
폭죽을 날리고
다음날에 빛날 해를 꼭 맞이할게",94
297,"나만 이런걸까 (Feat. 24Chill, x3vn)",픽트리,"시간이 왜 이렇게 빠른지는 몰라
아무것도 안 했던 사이에 Time flies
벌써 몇 달 지나

나 말고 바뀐 게 너무 많아
도대체 뭐가 문제일까

세상에 정답 없잖아 다 알아
근데 생각해 보면 정답은 있어

현실에 치여 살다 보면 알게 돼
지금 내 길을 후회할 때 있긴 해

지치기도 하고 버거웠었던
내게는 도무지 아무 답이 보이지 않아서

초심을 찾아 all in
잡생각들 전부 다 정리
원하는 건 이루고 살자 사람 사는 건 같아

점점 더 나이는 차겠지만
Let's see it longer
I don't wanna waste dream
So I just tell them all day

시간이 왜 이렇게 빠른지는 몰라
아무것도 안 했던 사이에 Time flies
벌써 몇 달 지나

나 말고 바뀐 게 너무 많아
도대체 뭐가 문제일까

하루가 저물어가
깜박 순간 또 휘몰아친
생각에 잠에 못 듦
뒤섞여 버렸네

뇌가 없었음 좋겠
차라리 쟤네처럼
아님 없어 그럴 수도
한 없이 부여해 의미

Whatever u say i'm ok
Whatever they say don't care
gotta do 난 가야 해 그냥
앞으로 고 keep in my mind

Don't know how
아름답지만은 않은 세상
허나 real in my mind
remind mind
아무도 몰라도
괜찮아 내가 날 잘 알잖아

시간이 왜 이렇게 빠른지는 몰라
아무것도 안 했던 사이에 Time flies
벌써 몇 달 지나

나 말고 바뀐 게 너무 많아
도대체 뭐가 문제일까",101
298,빛과 색 (feat. 규리),이재,"가장 높은 곳에서
불러본 너의 세 글자 그 이름
내겐 너무 뜨거워 울지
조용히 담는 걸로도
목이 따가와 기침을 뱉으니
아주 커다란 맘이 보이네

너도 가끔씩은 내 생각을 하니
쉬이 잠들지 못해 눈을 가리니
조금 쓸쓸한 밤엔
결국 네 생각을 해

넌 새벽의 색 빛깔 타오르는 눈
차마 닿을 수 없는 찬란함
멀게만 느껴 맘을 삼키네
넌 해의 색 저무는 어둠
내겐 뜨거운 간절함
멀게만 느껴지네


가장 낮은 곳에서
불러본 너의 세 글자 그 이름
그것조차도 닿지 않을 걸 알아

I want to be in the moonlight
그 두 눈을 감추는 빛
내가 닿길 바란 건
작은 그림자 하나

넌 새벽의 색 빛깔 타오르는 눈
차마 닿을 수 없는 찬란함
멀게만 느껴 맘을 삼키네
넌 해의 색 저무는 어둠
내겐 뜨거운 간절함
멀게만 느껴지네

넌 새벽의 색 빛깔 타오르는 눈
차마 닿을 수 없는 찬란함
멀게만 느껴 맘을 삼키네
넌 해의 색 저무는 어둠
내겐 뜨거운 간절함
멀게만 느껴지네",9
299,Moon Night,Lunn(런),"저하늘에 떠 있는 달빛을 보며
난 생각해
주변 하늘에 떠 있는 별빛은
It's a decoration

언젠간 별이 아닌
그 옆에 달빛 처럼
찬란한 주인공이 되고 파
언제 부턴간 나도
주변에 별빛처럼
누군가의 배경이되어가

moon night
moon night
that is my wish
and that is my dream

moon night
moon night
많은 생각이 든 밤
내꿈의 시작이야

매일 책상앞에서만 노래를 불러
그누구도 들어 줄사람이
없었다는 것을

내겐 그마저도
작은 행복 이였었지만
나의 고개는 떨어지고
나의 앞은 안 보이고

또 앉아 건반 앞에
매일 같은 반복을 해
왜이리 계속 반복 하는
한심한 내가 싫어져가 난

언젠간 올거야 타이밍
기다리지 나만의 타이밍
믿을거야 결국엔 올거란걸

moon night
moon night
that is my wish
and that is my dream

moon night
moon night
많은 생각이 든 밤
내꿈의 시작이야",17
300,가을 오후,한승우,"토요일 오후, 나른한 햇살
밝은 정적, 따스한 공기
내가 제일 좋아하는 시간이야
오랜만에 들려오는 사람 소리
간만에 맡아보는 가을 냄새
멍하니 하늘 보고, 구름으로 그림 찾기

커피에 얼음을 넣을까?
선선한 오후, 사소한 고민
눈꺼풀이 자꾸만 무거워져
기지개 크게 펴고
결국 차가운 커피를 마셔
(역시 커피는 아이스)

우리 집 고양이, 아침부터
햇볕 가득한 자리에 누워
팔자 늘어진 채 낮잠을 자네
날씨가 너무 좋아서
나갈까 말까, 일어났다 앉았다
결국 다시 소파에 털썩
오늘따라 참 아늑해

벽시계는 벌써 정오
오늘따라 시간도 느릿느릿
(점심엔 뭐 먹지?)
오랜만에 실력 발휘 해볼까
냉장고를 열어보다
결국 서랍 속 라면을 꺼내
(주말엔 역시 라면)

눈꺼풀이 자꾸만 무거워져
내 옆에서 꾸벅꾸벅 조는
우리 고양이랑 같이
나도 슬슬 졸려
(그냥 누울까?)
침대로 가기엔
아까운 가을 오후라서

억지로 잠을 떨치고 벌떡
주섬주섬 옷을 입고 나가
오늘은 낮 공기마저 나른해
바람 한 점도 없고
하늘 구름도 아까랑 그대로

봄의 분주함도
여름의 무더위도 다 지나
겨울의 쓸쓸함 오기 전에
푸근한 가을 주말 오후
알록달록 단풍보다
유독 높고 파란 하늘이 더 좋아
오늘 가을 오후 날씨
나도 모르게 마음이 느긋해져

문득 떠오르는 여러 생각
일부러 억누르며
이것저것 쓸데없는 생각으로 머리를 채워
이어폰도 안 끼고 정처 없이 걷다 보니
벌써 세 시
(난 두 시쯤이 딱 좋은데)
이런, 가을 토요일 오후
참 좋아하는 시간
토요일 오후, 나른한 햇살
밝은 정적, 따스한 공기
내가 제일 좋아하는 시간이야",0
301,짝사랑 크리스마스,금나림 (NARIM),"아 다 예상했잖아
그 사람이 내 옆에 없을 거란 걸
다 알고 있었으면서
아 하필 지금 혼자 사랑에 빠져선
더 외롭게 말야 네가 더 미워지잖아
서로를 마주 봤을 때
들뜨는 마음, 또 나만 그런 것 같애
혼자서 보내는 christmas 보다 더 싫은 건
네 맘에 내가 없다는 걸 받아들이는 거야
My fantasy's fadin' away
Don't let me fall in love again
이렇게 생각해도
다 소용없는 거 알아
아 눈이 내리잖아
왜 하필 이번이 white christmas인 건지
정말 다 맘에 안 들어
아 너는 지금 혼자 있는 건지
누구랑 같이 있는지 신경 쓰는 내가 싫어
대화가 멈췄을 때
조급한 마음, 또 나만 그런 것 같애
혼자서 보내는 christmas 보다 더 싫은 건
네 맘에 내가 없다는 걸 받아들이는 거야
My fantasy's fadin' away
Don't let me fall in love again
이렇게 생각해도
다 소용없는 거 알아
뚜루루루 뚜뚜루
네 맘에 없는 거 알아",14
302,Making memories,ADDPrism (애드프리즘),"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
303,집 가는 길,Eche$,"I’m going to my home now
하루의 마무리를 지으러 내 집으로 돌아가야만 해
어두워지면 혼자
함께 걷는 친구가 없어도 버텨 난 끝까지 가야만 해
나 생각이 넘쳐 제자리에 멈췄어
할 일들에 치여 지쳐있는 내가 싫어서
I'm going to my home now
넌 절대 몰라
매일 내 어깨를 누르는 꿈의 무게를

아침마다 잠에서 깨
무거운 몸을 일으켜 이불을 정리할 새도 없이
비틀거리며 찾아가는 거울 앞에
서서 바라보는 내 눈은 오늘도 빨갛게
물들어있어 이제는 별일 아니라는 듯이 그냥 넘기고
흐르는 물에 불필요한 것들은 씻어보내고
내 친구들과 다르게 내 스타일대로 옷을 입어
and I sling my backpack over my shoulder
안겨있던 집을 떠나 지겹게 반복되는 일상에 날 다시 던지러 가는 길
밤이 되면 집으로 돌아가는 길의 나는
오늘도 지쳐있을 거야 내게 전화를 걸어줘

I’m going to my home now
하루의 마무리를 지으러 내 집으로 돌아가야만 해
어두워지면 혼자
함께 걷는 친구가 없어도 버텨 난 끝까지 가야만 해
나 생각이 넘쳐 제자리에 멈췄어
할 일들에 치여 지쳐있는 내가 싫어서
I'm going to my home now
넌 절대 몰라
매일 내 어깨를 누르는 꿈의 무게를

I don't feel like doing anything
아무것도 하고 싶지 않아
노력을 안 했다니 cut the crap
모두의 말 전부 다 들어주기도 귀찮아
I need a rest
오늘의 할 일들을 힘겹게 끝낸 후에
짐과 몸을 싣고 나서야 찾아오는 후회
내 길이 아닌가 싶어 머릿속이 하얘
블루투스 헤드폰 배터리가 내 상태 같아
집으로 돌아가는 길의 내 발걸음은 항상 무거울 수밖에
귀에 꽂아 듣는 노래에 의지한 채로 애쓴단 말이야
살아가기 위해 나답게

I’m going to my home now
하루의 마무리를 지으러 내 집으로 돌아가야만 해
어두워지면 혼자
함께 걷는 친구가 없어도 버텨 난 끝까지 가야만 해
나 생각이 넘쳐 제자리에 멈췄어
할 일들에 치여 지쳐있는 내가 싫어서
I'm going to my home now
넌 절대 몰라
매일 내 어깨를 누르는 꿈의 무게를",9
304,Lov3,Hyeon Jun,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",1
305,Why? (Feat.Lay.bn),로베이(Lobay),"You say i’m not good enough all
so i have to change my self
i love you란 뻔한
you know 끝을 정한건 너잖아
사라질 네 앞에 서 난
I didn’t have no choice i am sorry
remember the days I felt lonley

So i got a change cuz its dark now
보고싶어도 아니라 해 난
길을 잃어 해매도 너가 날 잡아 돌려놨는데

I dont know why 왜 난
You dont know why 왜 날
이런 날 왜 홀로 두고
이런 날에 나를 두고 가는지

빠른 걸음으로 도망쳐 내게
차라리 잡지 못하게
사라질 거라면 아예
보이지 마 내 앞에

너로 인해 괜찮아진 밤도
내 따뜻해진 방도
가져가 전부 다
제발 보이지 마 내 앞에

이제 와서 내가 대체 뭘 해
잠도 잘 못 잘 텐데
괜찮냐고 묻네
어떨지 너도 알 텐데

너도 걱정하잖아 나를
자꾸 돌아보잖아 나를
날 가여이 여겨줘
제발 돌아와 내 곁에

I dont know why 왜 난
You dont know why 왜 날
이런 날 왜 홀로 두고
이런 날에 나를 두고 가는지

돌아봐줘 cuz i feel so sad now
꿈이면 날 깨워줘 baby",12
306,밤은 위험해,YEON,"밤은 위험해 oh
맘이 외롭기에 oh
밤은 위험해 oh
많이 외롭기에 oh

술은 마시지도 않았는데 취한 것 같아
머릿속에 양들은 벌써 다 놀러 갔나 봐

반짝이는 밤하늘에 별들이 참 예뻐서
한참을 바라보다 훌쩍 밖으로 나가

밤은 위험해 oh
살짝 불어오는 바람에 몸 맡기고
밤은 위험해 oh
혼자 남겨진 듯 착각에 널 그리고

밤은 위험해 oh
맘이 외롭기에 oh
밤은 위험해 oh
많이 외롭기에
널 그리고

걷다 보니 사람들은 모두 집으로 갔네
텅 빈 거리에 나 혼자서 막 소리칠 거야

그게 벌써 작년이던가 홀로 남겨졌던 날
어딜 가나 외로웠다 나도 계절 타나 봐
내가 이렇게 랩을 해도 리듬에 맞춰 춤을 춰도
아무도 신경 안 써 괜히 더 주윌 살펴

밤은 위험해 oh
살짝 불어오는 바람에 몸 맡기고
밤은 위험해 oh
혼자 남겨진 듯 착각에 널 그리고

밤은 위험해 oh
맘이 외롭기에 oh
밤은 위험해 oh
많이 외롭기에
널 그리고

가로등 빛으로 가득 찬 이 밤
괜히 슬픈 노래를 들으며
누구도 생각 않기로 하고 눈을 감아

밤은 위험해 oh
살짝 불어오는 바람에 몸 맡기고
밤은 위험해 oh
혼자 남겨진 듯 착각에 널 그리고

밤은 위험해 oh
맘이 외롭기에 oh
밤은 위험해 oh
많이 외롭기에
널 그리고",15
307,If You Wonder,이석주,"If you wonder what I think of you, I’ll speak honesty
너란 우주 속에 빠져든 것 같아
If you wonder what I think of you, I’ll speak honesty
I feels like a blue sky 내 맘은 점점 커져가
If you wonder what I think of you, I’ll speak honesty
난 너만 보면 마치 바보가 되는 것 같아
Oh I’m telling you the truth
Love you

If you wonder what I think of you, I’ll speak honesty
온통 네 생각에 하루가 지나가
If you wonder what I think of you, I’ll speak honesty
네가 가까워질 때면 세상이 내 것만 같아
If you wonder what I think of you, I’ll speak honesty
아침에 눈을 뜨면 내 옆에 네가 있어줘
Oh I’m telling you the truth
Love you

If you wonder what I think of you, I’ll speak honesty
내 모든 순간들을 너와 함께하고 싶어
Oh I’m telling you the truth
Love you",17
308,raindrop symphony,한승우,"Singing in the rain
Just singing in the rain
난 비오는 날이 좋아
우산 던지고 비 아래를 달리던
어린 시절 그 때도 지금도
비 오는 날이 난 좋아

비 온다고 다들 얼굴 찡그릴 때
나만 혼자 눈치없이 웃곤 했지
맑은 날 no no
빗속을 거니는 게 난 좋아
가랑비 이슬비 소나기 장대비
하나만 고르긴 힘들어
(난 다 좋은데)

사람들 사이 우산 꼭 손에 쥐고
빗소리 맞춰 걷는 길 왠지 맘이 편해져

#Chorus
우산 위로 떨어지는 raindrop symphony
어느새 귀 기울이며
나도 모르게 익숙한 노래 불러봐
I'm singing in the rain
Just singing in the rain
(singing in the rain)
지금 이 기분 네게 전하고 싶어

다들 햇빛 찬란한 맑은 하늘을 좋아해
근데 난 왠지 조금 쑥스러워
반쯤 숨어 걷는 우산 아래가 참 아늑해
비오는 날이 난 참 좋아

부지런히 노크하는 빗소리
카페 창가에 앉아
따뜻한 커피 한 잔
My little luxury

우산 위로 떨어지는 raindrop symphony
어느새 귀 기울이며
나도 모르게 익숙한 노래 불러봐
I'm singing in the rain
Just singing in the rain
(singing in the rain)
지금 이 기분 네게 전하고 싶어

빨강 노랑 가을 꽃나무
오늘따라 유난히 더 선명해
비 오는 날엔 세상이 더 빛이나

우산 위로 떨어지는 raindrop symphony
어느새 귀 기울이며
나도 모르게 익숙한 노래 불러봐
I'm singing in the rain
Just singing in the rain
(singing in the rain)
지금 이 기분 네게 전하고 싶어

Rain 어린 시절부터 지금까지
Rain 변함없이 오늘도 빗속을 걸어
Rain 내가 사랑하는 멜로디
I'm singing in the rain, forever in the rain
지금 이 기분 네게 전하고 싶어
I'm singing in the rain, forever in the rain",0
